id,symbol,plan_id,plan_version,session,read_at_ms,level_price,level_kind,label,rank,seated,cut_reason,score,threshold,grade,score_components,created_at,read_ct
1,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29622.17165419221,VWAP±2σ,VWAP+2σ,1,1,,1.36,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
2,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29633.25,OB,OB(bull)·1h,2,1,,1.4784000000000002,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
3,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29633.25,DEMAND,Demand·1h,3,1,,1.3728,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
4,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29601.0,PDH,PDH,4,1,,1.92,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
5,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29643.5,ONH,ONH,5,1,,1.36,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
6,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29597.25,PDC,PDC,6,1,,1.92,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
7,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29585.0,RTH-H,RTH-H,7,1,,1.2800000000000002,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
8,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29579.5,SWG-H,SWG-H·5m,8,1,,1.36,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
9,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29568.5,SWG-H,SWG-H·5m,9,1,,1.36,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
10,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29557.0,SWG-L,SWG-L·5m,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
11,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
12,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29509.089576892293,VWAP,VWAP−1σ,10,1,,1.4400000000000002,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
13,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29490.875,OB,OB(bull)·1h,11,1,,1.6800000000000002,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
14,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29754.5,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
15,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
16,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29481.5,ONL,ONL,12,1,,1.36,1.2800000000000002,A,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
17,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29845.25,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
18,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29848.75,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
19,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
20,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
21,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
22,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
23,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29917.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
24,MNQ,2026-09-03:ASIA,5,ASIA,1788499854769,29917.75,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,1.2800000000000002,,{},2026-09-04T00:30:54.846481-05:00,2026-09-04T00:30:54.769000-05:00
25,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29637.522083992048,VWAP±2σ,VWAP+2σ,1,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
26,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29619.25,EQH,EQH·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
27,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29643.5,ONH,ONH,2,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
28,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29652.125,OB,OB(bear)·1h,3,1,,1.3439999999999999,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
29,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29601.0,PDH,PDH,4,1,,0.96,0.8,B,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
30,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29597.25,PDC,PDC,5,1,,1.92,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
31,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29591.5,SWG-L,SWG-L·5m,6,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
32,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29585.0,RTH-H,RTH-H,7,1,,0.8,0.8,B,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
33,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29579.5,SWG-H,SWG-H·5m,8,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
34,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29554.195227116023,VWAP,VWAP,9,1,,1.4400000000000002,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
35,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29549.24923737589,eVWAP,eVWAP,10,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
36,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
37,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29513.0,SWG-H,SWG-H·15m,11,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
38,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29754.5,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
39,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
40,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29491.0,SWG-L,SWG-L·15m,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
41,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29490.875,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
42,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29481.5,ONL,ONL,12,1,,1.36,0.8,A,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
43,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29845.25,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
44,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29848.75,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
45,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
46,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
47,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
48,MNQ,2026-09-03:ASIA,6,ASIA,1788502249937,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T01:10:50.021916-05:00,2026-09-04T01:10:49.937000-05:00
49,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29639.5,EQL,EQL·15m,2,1,,1.3439999999999999,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
50,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29619.25,EQH,EQH·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
51,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29644.25,ONH,ONH,3,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
52,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29601.0,PDH,PDH,4,1,,0.96,0.96,B,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
53,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29597.25,PDC,PDC,5,1,,1.92,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
54,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29591.5,SWG-L,SWG-L·5m,6,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
55,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29585.0,RTH-H,RTH-H,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
56,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29579.5,SWG-H,SWG-H·15m,7,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
57,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29558.335161129893,VWAP,VWAP,8,1,,1.4400000000000002,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
58,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29553.131223672517,eVWAP,eVWAP,9,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
59,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
60,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29513.0,SWG-H,SWG-H·15m,10,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
61,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29754.5,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
62,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
63,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29491.0,SWG-L,SWG-L·15m,11,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
64,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29490.875,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
65,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29481.5,ONL,ONL,12,1,,1.36,0.96,A,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
66,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29469.69108813731,VWAP±2σ,VWAP−2σ,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
67,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29845.25,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
68,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29848.75,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
69,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
70,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
71,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
72,MNQ,2026-09-04:LONDON,0,LONDON,1788503448427,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.96,,{},2026-09-04T01:30:48.519200-05:00,2026-09-04T01:30:48.427000-05:00
73,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29576.0,EQH,EQH·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
74,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29585.0,RTH-H,RTH-H,1,1,,0.8,0.8,B,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
75,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29561.434206358408,VWAP,VWAP,2,1,,1.4400000000000002,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
76,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29591.5,EQL,EQL·15m,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
77,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29556.25,SWG-L,SWG-L·5m,3,1,,1.36,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
78,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29597.25,PDC,PDC,4,1,,0.96,0.8,B,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
79,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29601.0,PDH,PDH,5,1,,0.96,0.8,B,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
80,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29619.25,EQH,EQH·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
81,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29517.354840748478,VWAP,VWAP−1σ,6,1,,1.4400000000000002,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
82,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29644.25,ONH,ONH,7,1,,1.36,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
83,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29649.592937578265,VWAP±2σ,VWAP+2σ,8,1,,1.36,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
84,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29491.0,SWG-L,SWG-L·15m,9,1,,1.36,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
85,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29490.875,OB,OB(bull)·1h,10,1,,1.4784000000000002,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
86,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29481.5,ONL,ONL,11,1,,1.36,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
87,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29473.27547513855,VWAP±2σ,VWAP−2σ,12,1,,1.36,0.8,A,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
88,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
89,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29754.5,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
90,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
91,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29334.1699108696,pdVWAP,pdVWAP,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
92,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29845.25,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
93,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29848.75,SUPPLY,Supply·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
94,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
95,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
96,MNQ,2026-09-04:LONDON,1,LONDON,1788505246580,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T02:00:46.669409-05:00,2026-09-04T02:00:46.580000-05:00
97,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29542.25,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
98,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29538.839091719696,VWAP,VWAP−1σ,1,1,,1.4400000000000002,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
99,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29585.0,RTH-H,RTH-H,2,1,,0.8,0.8,B,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
100,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29597.25,PDC,PDC,3,1,,0.96,0.8,B,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
101,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29601.0,PDH,PDH,4,1,,0.96,0.8,B,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
102,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29496.25,SUPPLY,Supply·1h,5,1,,1.7160000000000002,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
103,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29481.5,ONL,ONL,6,1,,1.36,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
104,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
105,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29715.75,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
106,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29720.0,ONH,ONH,7,1,,1.36,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
107,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29722.625,DEMAND,Demand·1h,8,1,,1.7160000000000002,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
108,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29750.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
109,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29761.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
110,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
111,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29339.625,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
112,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29287.875,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
113,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29278.0,DEMAND,Demand·1h,9,1,,1.7160000000000002,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
114,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
115,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
116,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29248.125,OB,OB(bear)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
117,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29199.25,RTH-L,RTH-L,10,1,,1.6,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
118,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.8,,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
119,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
120,MNQ,2026-09-04:LONDON,2,LONDON,1788525901002,29075.0,PDL,PDL,12,1,,1.92,0.8,A,{},2026-09-04T07:45:01.087652-05:00,2026-09-04T07:45:01.002000-05:00
